Year,Water_Account_Identifier,Eligible,Enrolled
2020,3957,No,No
2020,3958,No,No
2020,3959,No,No
2020,3960,No,No
2020,3961,No,No
2020,3962,No,No
2020,3963,No,No
2020,3964,Yes,Yes
2020,3965,No,No
2020,3966,No,No
2020,3967,No,No
2020,3968,No,No
2020,3969,Yes,Yes
2020,3970,No,No
2020,3971,No,No
2020,3972,No,No
2020,3973,No,No
2020,3974,Yes,Yes
2020,3975,No,No
2020,3976,No,No
2020,3977,No,No
2020,3978,No,No
2020,3979,No,No
2020,3980,No,No
2020,3981,No,No
2020,3982,Yes,Yes
2020,3983,No,No
2020,3984,No,No
2020,3985,No,No
2020,3986,Yes,Yes
2020,3987,No,No
2020,3988,No,No
2020,3989,Yes,Yes
2020,3990,No,No
2020,3991,No,No
2020,3992,Yes,Yes
2020,3993,No,No
2020,3994,No,No
2020,3995,Yes,Yes
2020,3996,No,No
2020,3997,Yes,Yes
2020,3998,No,No
2020,3999,No,No
2020,4000,No,No
2020,4001,No,No
2020,4002,No,No
2020,4003,No,No
2020,4004,No,No
2020,4005,No,No
2020,4006,No,No
2020,4007,No,No
2020,4008,No,No
2020,4009,No,No
2020,4010,No,No
2020,4011,No,No
2020,4012,Yes,Yes
2020,4013,No,No
2020,4014,No,No
2020,4015,No,No
2020,4016,No,No
2020,4017,No,No
2020,4018,No,No
2020,4019,No,No
2020,4020,No,No
2020,4021,No,No
2020,4022,No,No
2020,4023,No,No
2020,4024,No,No
2020,4025,No,No
2020,4026,Yes,Yes
2020,4027,No,No
2020,4028,Yes,Yes
2020,4029,No,No
2020,4030,No,No
2020,4031,Yes,Yes
2020,4032,No,No
2020,4033,No,No
2020,4034,No,No
2020,4035,Yes,Yes
2020,4036,No,No
2020,4037,No,No
2020,4038,No,No
2020,4039,No,No
2020,4040,No,No
2020,4041,No,No
2020,4042,No,No
2020,4043,No,No
2020,4044,Yes,Yes
2020,4045,No,No
2020,4046,No,No
2020,4047,No,No
2020,4048,No,No
2020,4049,No,No
2020,4050,No,No
2020,4051,No,No
2020,4052,No,No
2020,4053,Yes,Yes
2020,4054,No,No
2020,4055,No,No
2020,4056,No,No
2020,4057,Yes,Yes
2020,4058,No,No
2020,4059,No,No
2020,4060,No,No
2020,4061,No,No
2020,4062,No,No
2020,4063,Yes,Yes
2020,4064,No,No
2020,4065,No,No
2020,4066,No,No
2020,4067,No,No
2020,4068,No,No
2020,4069,No,No
2020,4070,No,No
2020,4071,No,No
2020,4072,No,No
2020,4073,No,No
2020,4074,Yes,Yes
2020,4075,No,No
2020,4076,No,No
2020,4077,Yes,Yes
2020,4078,No,No
2020,4079,No,No
2020,4080,No,No
2020,4081,No,No
2020,4082,No,No
2020,4083,No,No
2020,4084,Yes,Yes
2020,4085,No,No
2020,4086,No,No
2020,4087,Yes,Yes
2020,4088,No,No
2020,4089,No,No
2020,4090,Yes,Yes
2020,4091,Yes,Yes
2020,4092,No,No
2020,4093,No,No
2020,4094,No,No
2020,4095,No,No
2020,4096,No,No
2020,4097,No,No
2020,4098,No,No
2020,4099,No,No
2020,4100,No,No
2020,4101,No,No
2020,4102,No,No
2020,4103,No,No
2020,4104,No,No
2020,4105,No,No
2020,4106,No,No
2020,4107,No,No
2020,4108,No,No
2020,4109,No,No
2020,4110,No,No
2020,4111,No,No
2020,4112,Yes,Yes
2020,4113,No,No
2020,4114,No,No
2020,4115,Yes,Yes
2020,4116,No,No
2020,4117,Yes,Yes
2020,4118,Yes,Yes
2020,4119,Yes,Yes
2020,4120,No,No
2020,4121,No,No
2020,4122,Yes,Yes
2020,4123,No,No
2020,4124,Yes,Yes
2020,4125,No,No
2020,4126,No,No
2020,4127,Yes,Yes
2020,4128,No,No
2020,4129,No,No
2020,4130,No,No
2020,4131,Yes,Yes
2020,4132,No,No
2020,4133,No,No
2020,4134,No,No
2020,4135,Yes,Yes
2020,4136,No,No
2020,4137,No,No
2020,4138,No,No
2020,4139,No,No
2020,4140,No,No
2020,4141,No,No
2020,4142,Yes,Yes
2020,4143,No,No
2020,4144,No,No
2020,4145,No,No
2020,4146,No,No
2020,4147,No,No
2020,4148,No,No
2020,4149,No,No
2020,4150,No,No
2020,4151,No,No
2020,4152,No,No
2020,4153,No,No
2020,4154,No,No
2020,4155,No,No
2020,4156,No,No
2020,4157,No,No
2020,4158,No,No
2020,4159,No,No
2020,4160,Yes,Yes
2020,4161,No,No
2020,4162,No,No
2020,4163,No,No
2020,4164,Yes,Yes
2020,4165,No,No
2020,4166,No,No
2020,4167,No,No
2020,4168,No,No
2020,4169,No,No
2020,4170,No,No
2020,4171,No,No
2020,4172,Yes,Yes
2020,4173,No,No
2020,4174,No,No
2020,4175,Yes,Yes
2020,4176,Yes,Yes
2020,4177,No,No
2020,4178,No,No
2020,4179,No,No
2020,4180,No,No
2020,4181,No,No
2020,4182,No,No
2020,4183,Yes,Yes
2020,4184,No,No
2020,4185,Yes,Yes
2020,4186,No,No
2020,4187,No,No
2020,4188,No,No
2020,4189,No,No
2020,4190,No,No
2020,4191,No,No
2020,4192,Yes,Yes
2020,4193,No,No
2020,4194,No,No
2020,4195,No,No
2020,4196,Yes,Yes
2020,4197,No,No
2020,4198,Yes,Yes
2020,4199,No,No
2020,4200,No,No
2020,4201,No,No
2020,4202,No,No
2020,4203,No,No
2020,4204,No,No
2020,4205,Yes,Yes
2020,4206,No,No
2020,4207,No,No
2020,4208,No,No
2020,4209,No,No
2020,4210,No,No
2020,4211,Yes,Yes
2020,4212,No,No
2020,4213,No,No
2020,4214,No,No
2020,4215,Yes,Yes
2020,4216,No,No
2020,4217,No,No
2020,4218,No,No
2020,4219,No,No
2020,4220,No,No
2020,4221,Yes,Yes
2020,4222,No,No
2020,4223,No,No
2020,4224,Yes,Yes
2020,4225,Yes,Yes
2020,4226,No,No
2020,4227,No,No
2020,4228,No,No
2020,4229,No,No
2020,4230,No,No
2020,4231,No,No
2020,4232,No,No
2020,4233,No,No
2020,4234,Yes,Yes
2020,4235,No,No
2020,4236,No,No
2020,4237,No,No
2020,4238,No,No
2020,4239,No,No
2020,4240,Yes,Yes
2020,4241,No,No
2020,4242,No,No
2020,4243,Yes,Yes
2020,4244,No,No
2020,4245,No,No
2020,4246,No,No
2020,4247,No,No
2020,4248,No,No
2020,4249,No,No
2020,4250,No,No
2020,4251,No,No
2020,4252,Yes,Yes
2020,4253,No,No
2020,4254,No,No
2020,4255,Yes,Yes
2020,4256,No,No
2020,4257,No,No
2020,4258,Yes,Yes
2020,4259,No,No
2020,4260,No,No
2020,4261,No,No
2020,4262,No,No
2020,4263,No,No
2020,4264,No,No
2020,4265,No,No
2020,4266,No,No
2020,4267,No,No
2020,4268,No,No
2020,4269,No,No
2020,4270,No,No
2020,4271,No,No
2020,4272,Yes,Yes
2020,4273,No,No
2020,4274,Yes,Yes
2020,4275,No,No
2020,4276,No,No
2020,4277,No,No
2020,4278,No,No
2020,4279,Yes,Yes
2020,4280,No,No
2020,4281,Yes,Yes
2020,4282,No,No
2020,4283,Yes,Yes
2020,4284,No,No
2020,4285,No,No
2020,4286,No,No
2020,4287,No,No
2020,4288,No,No
2020,4289,No,No
2020,4290,No,No
2020,4291,Yes,Yes
2020,4292,No,No
2020,4293,No,No
2020,4294,No,No
2020,4295,No,No
2020,4296,No,No
2020,4297,No,No
2020,4298,No,No
2020,4299,No,No
2020,4300,No,No
2020,4301,No,No
2020,4302,No,No
2020,4303,No,No
2020,4304,No,No
2020,4305,No,No
2020,4306,No,No
2020,4307,No,No
2020,4308,No,No
2020,4309,No,No
2020,4310,No,No
2020,4311,No,No
2020,4312,No,No
2020,4313,No,No
2020,4314,No,No
2020,4315,No,No
2020,4316,No,No
2020,4317,No,No
2020,4318,Yes,Yes
2020,4319,No,No
2020,4320,No,No
2020,4321,No,No
2020,4322,No,No
2020,4323,Yes,Yes
2020,4324,No,No
2020,4325,No,No
2020,4326,No,No
2020,4327,No,No
2020,4328,No,No
2020,4329,No,No
2020,4330,Yes,Yes
2020,4331,No,No
2020,4332,No,No
2020,4333,No,No
2020,4334,No,No
2020,4335,No,No
2020,4336,No,No
2020,4337,No,No
2020,4338,No,No
2020,4339,No,No
2020,4340,No,No
2020,4341,No,No
2020,4342,No,No
2020,4343,No,No
2020,4344,No,No
2020,4345,No,No
2020,4346,Yes,Yes
2020,4347,No,No
2020,4348,No,No
2020,4349,No,No
2020,4350,No,No
2020,4351,Yes,Yes
2020,4352,Yes,Yes
2020,4353,No,No
2020,4354,Yes,Yes
2020,4355,No,No
2020,4356,Yes,Yes
2020,4357,No,No
2020,4358,Yes,Yes
2020,4359,No,No
2020,4360,No,No
2020,4361,No,No
2020,4362,No,No
2020,4363,Yes,Yes
2020,4364,No,No
2020,4365,Yes,Yes
2020,4366,Yes,Yes
2020,4367,No,No
2020,4368,No,No
2020,4369,Yes,Yes
2020,4370,No,No
2020,4371,No,No
2020,4372,No,No
2020,4373,No,No
2020,4374,No,No
2020,4375,No,No
2020,4376,Yes,Yes
2020,4377,No,No
2020,4378,No,No
2020,4379,No,No
2020,4380,No,No
2020,4381,No,No
2020,4382,No,No
2020,4383,No,No
2020,4384,No,No
2020,4385,Yes,Yes
2020,4386,No,No
2020,4387,No,No
2020,4388,No,No
2020,4389,No,No
2020,4390,No,No
2020,4391,Yes,Yes
2020,4392,No,No
2020,4393,Yes,Yes
2020,4394,No,No
2020,4395,No,No
2020,4396,No,No
2020,4397,Yes,Yes
2020,4398,Yes,Yes
2020,4399,No,No
2020,4400,No,No
2020,4401,No,No
2020,4402,No,No
2020,4403,Yes,Yes
2020,4404,No,No
2020,4405,No,No
2020,4406,No,No
2020,4407,No,No
2020,4408,No,No
2020,4409,Yes,Yes
2020,4410,No,No
2020,4411,No,No
2020,4412,No,No
2020,4413,No,No
2020,4414,No,No
2020,4415,No,No
2020,4416,Yes,Yes
2020,4417,No,No
2020,4418,No,No
2020,4419,No,No
2020,4420,No,No
2020,4421,No,No
2020,4422,No,No
2020,4423,No,No
2020,4424,No,No
2020,4425,Yes,Yes
2020,4426,No,No
2020,4427,No,No
2020,4428,Yes,Yes
2020,4429,No,No
2020,4430,No,No
2020,4431,Yes,Yes
2020,4432,No,No
2020,4433,No,No
2020,4434,Yes,Yes
2020,4435,No,No
2020,4436,No,No
2020,4437,No,No
2020,4438,No,No
2020,4439,No,No
2020,4440,No,No
2020,4441,No,No
2020,4442,Yes,Yes
2020,4443,No,No
2020,4444,No,No
2020,4445,No,No
2020,4446,No,No
2020,4447,No,No
2020,4448,No,No
2020,4449,Yes,Yes
2020,4450,No,No
2020,4451,No,No
2020,4452,No,No
2020,4453,Yes,Yes
2020,4454,No,No
2020,4455,Yes,Yes
2020,4456,No,No
2020,4457,No,No
2020,4458,Yes,Yes
2020,4459,No,No
2020,4460,No,No
2020,4461,No,No
2020,4462,No,No
2020,4463,No,No
2020,4464,No,No
2020,4465,No,No
2020,4466,No,No
2020,4467,No,No
2020,4468,Yes,Yes
2020,4469,Yes,Yes
2020,4470,Yes,Yes
2020,4471,No,No
2020,4472,No,No
2020,4473,No,No
2020,4474,Yes,Yes
2020,4475,No,No
2020,4476,No,No
2020,4477,No,No
2020,4478,No,No
2020,4479,No,No
2020,4480,No,No
2020,4481,No,No
2020,4482,No,No
2020,4483,No,No
2020,4484,No,No
2020,4485,No,No
2020,4486,No,No
2020,4487,No,No
2020,4488,No,No
2020,4489,No,No
2020,4490,No,No
2020,4491,Yes,Yes
2020,4492,No,No
2020,4493,No,No
2020,4494,No,No
2020,4495,No,No
2020,4496,No,No
2020,4497,No,No
2020,4498,No,No
2020,4499,Yes,Yes
2020,4500,Yes,Yes
2020,4501,No,No
2020,4502,No,No
2020,4503,Yes,Yes
2020,4504,Yes,Yes
2020,4505,No,No
2020,4506,No,No
2020,4507,Yes,Yes
2020,4508,No,No
2020,4509,No,No
2020,4510,No,No
2020,4511,No,No
2020,4512,No,No
2020,4513,No,No
2020,4514,No,No
2020,4515,No,No
2020,4516,No,No
2020,4517,No,No
2020,4518,No,No
2020,4519,No,No
2020,4520,No,No
2020,4521,No,No
2020,4522,No,No
2020,4523,No,No
2020,4524,No,No
2020,4525,No,No
2020,4526,No,No
2020,4527,No,No
2020,4528,No,No
2020,4529,No,No
2020,4530,No,No
2020,4531,Yes,Yes
2020,4532,No,No
2020,4533,No,No
2020,4534,Yes,Yes
2020,4535,No,No
2020,4536,No,No
2020,4537,No,No
2020,4538,No,No
2020,4539,No,No
2020,4540,No,No
2020,4541,Yes,Yes
2020,4542,No,No
2020,4543,No,No
2020,4544,No,No
2020,4545,Yes,Yes
2020,4546,No,No
2020,4547,No,No
2020,4548,Yes,Yes
2020,4549,No,No
2020,4550,No,No
2020,4551,No,No
2020,4552,No,No
2020,4553,Yes,Yes
2020,4554,No,No
2020,4555,No,No
2020,4556,No,No
2020,4557,Yes,Yes
2020,4558,No,No
2020,4559,No,No
2020,4560,No,No
2020,4561,Yes,Yes
2020,4562,Yes,Yes
2020,4563,No,No
2020,4564,No,No
2020,4565,No,No
2020,4566,No,No
2020,4567,No,No
2020,4568,No,No
2020,4569,No,No
2020,4570,Yes,Yes
2020,4571,No,No
2020,4572,No,No
2020,4573,No,No
2020,4574,No,No
2020,4575,No,No
2020,4576,No,No
2020,4577,No,No
2020,4578,No,No
2020,4579,No,No
2020,4580,Yes,Yes
2020,4581,No,No
2020,4582,No,No
2020,4583,Yes,Yes
2020,4584,No,No
2020,4585,No,No
2020,4586,No,No
2020,4587,No,No
2020,4588,Yes,Yes
2020,4589,No,No
2020,4590,No,No
2020,4591,No,No
2020,4592,Yes,Yes
2020,4593,No,No
2020,4594,No,No
2020,4595,No,No
2020,4596,No,No
2020,4597,No,No
2020,4598,Yes,Yes
2020,4599,No,No
2020,4600,No,No
2020,4601,Yes,Yes
2020,4602,No,No
2020,4603,No,No
2020,4604,No,No
2020,4605,No,No
2020,4606,No,No
2020,4607,No,No
2020,4608,Yes,Yes
2020,4609,No,No
2020,4610,No,No
2020,4611,No,No
2020,4612,No,No
2020,4613,No,No
2020,4614,No,No
2020,4615,No,No
2020,4616,No,No
2020,4617,No,No
2020,4618,No,No
2020,4619,Yes,Yes
2020,4620,Yes,Yes
2020,4621,No,No
2020,4622,No,No
2020,4623,No,No
2020,4624,No,No
2020,4625,No,No
2020,4626,No,No
2020,4627,No,No
2020,4628,Yes,Yes
2020,4629,No,No
2020,4630,No,No
2020,4631,No,No
2020,4632,No,No
2020,4633,No,No
2020,4634,No,No
2020,4635,No,No
2020,4636,No,No
2020,4637,No,No
2020,4638,No,No
2020,4639,No,No
2020,4640,Yes,Yes
2020,4641,No,No
2020,4642,Yes,Yes
2020,4643,No,No
2020,4644,No,No
2020,4645,No,No
2020,4646,No,No
2020,4647,No,No
2020,4648,No,No
2020,4649,No,No
2020,4650,No,No
2020,4651,Yes,Yes
2020,4652,No,No
2020,4653,No,No
2020,4654,No,No
2020,4655,No,No
2020,4656,No,No
2020,4657,No,No
2020,4658,No,No
2020,4659,Yes,Yes
2020,4660,No,No
2020,4661,No,No
2020,4662,No,No
2020,4663,Yes,Yes
2020,4664,No,No
2020,4665,Yes,Yes
2020,4666,No,No
2020,4667,Yes,Yes
2020,4668,No,No
2020,4669,No,No
2020,4670,No,No
2020,4671,No,No
2020,4672,No,No
2020,4673,No,No
2020,4674,No,No
2020,4675,No,No
2020,4676,No,No
2020,4677,No,No
2020,4678,No,No
2020,4679,No,No
2020,4680,No,No
2020,4681,No,No
2020,4682,No,No
2020,4683,No,No
2020,4684,No,No
2020,4685,No,No
2020,4686,Yes,Yes
2020,4687,No,No
2020,4688,No,No
2020,4689,No,No
2020,4690,No,No
2020,4691,No,No
2020,4692,No,No
2020,4693,No,No
2020,4694,No,No
2020,4695,No,No
2020,4696,No,No
2020,4697,No,No
2020,4698,No,No
2020,4699,Yes,Yes
2020,4700,No,No
2020,4701,No,No
2020,4702,Yes,Yes
2020,4703,Yes,Yes
2020,4704,No,No
2020,4705,No,No
2020,4706,No,No
2020,4707,Yes,Yes
2020,4708,No,No
2020,4709,No,No
2020,4710,No,No
2020,4711,No,No
2020,4712,No,No
2020,4713,Yes,Yes
2020,4714,Yes,Yes
2020,4715,No,No
2020,4716,No,No
2020,4717,Yes,Yes
2020,4718,No,No
2020,4719,No,No
2020,4720,Yes,Yes
2020,4721,No,No
2020,4722,No,No
2020,4723,No,No
2020,4724,No,No
2020,4725,No,No
2020,4726,No,No
2020,4727,No,No
2020,4728,No,No
2020,4729,No,No
2020,4730,Yes,Yes
2020,4731,No,No
2020,4732,No,No
2020,4733,No,No
2020,4734,No,No
2020,4735,No,No
2020,4736,No,No
2020,4737,No,No
2020,4738,No,No
2020,4739,No,No
2020,4740,No,No
2020,4741,No,No
2020,4742,No,No
2020,4743,Yes,Yes
2020,4744,No,No
2020,4745,Yes,Yes
2020,4746,No,No
2020,4747,No,No
2020,4748,No,No
2020,4749,Yes,Yes
2020,4750,No,No
2020,4751,No,No
2020,4752,No,No
2020,4753,No,No
2020,4754,No,No
2020,4755,Yes,Yes
2020,4756,No,No
2020,4757,No,No
2020,4758,No,No
2020,4759,Yes,Yes
2020,4760,Yes,Yes
2020,4761,No,No
2020,4762,No,No
2020,4763,No,No
2020,4764,No,No
2020,4765,No,No
2020,4766,No,No
2020,4767,No,No
2020,4768,Yes,Yes
2020,4769,Yes,Yes
2020,4770,No,No
2020,4771,No,No
2020,4772,No,No
2020,4773,No,No
2020,4774,No,No
2020,4775,No,No
2020,4776,No,No
2020,4777,No,No
2020,4778,No,No
2020,4779,No,No
2020,4780,No,No
2020,4781,No,No
2020,4782,No,No
2020,4783,No,No
2020,4784,No,No
2020,4785,No,No
2020,4786,No,No
2020,4787,Yes,Yes
2020,4788,No,No
2020,4789,No,No
2020,4790,No,No
2020,4791,No,No
2020,4792,No,No
2020,4793,No,No
2020,4794,No,No
2020,4795,No,No
2020,4796,Yes,Yes
2020,4797,Yes,Yes
2020,4798,No,No
2020,4799,No,No
2020,4800,No,No
2020,4801,No,No
2020,4802,No,No
2020,4803,Yes,Yes
2020,4804,Yes,Yes
2020,4805,No,No
2020,4806,No,No
2020,4807,No,No
2020,4808,No,No
2020,4809,No,No
2020,4810,No,No
2020,4811,No,No
2020,4812,No,No
2020,4813,No,No
2020,4814,No,No
2020,4815,No,No
2020,4816,No,No
2020,4817,Yes,Yes
2020,4818,Yes,Yes
2020,4819,No,No
2020,4820,No,No
2020,4821,No,No
2020,4822,No,No
2020,4823,No,No
2020,4824,No,No
2020,4825,Yes,Yes
2020,4826,No,No
2020,4827,Yes,Yes
2020,4828,No,No
2020,4829,No,No
2020,4830,No,No
2020,4831,Yes,Yes
2020,4832,No,No
2020,4833,No,No
2020,4834,No,No
2020,4835,No,No
2020,4836,No,No
2020,4837,No,No
2020,4838,No,No
2020,4839,No,No
2020,4840,No,No
2020,4841,No,No
2020,4842,No,No
2020,4843,No,No
2020,4844,Yes,Yes
2020,4845,No,No
2020,4846,Yes,Yes
2020,4847,No,No
2020,4848,No,No
2020,4849,No,No
2020,4850,No,No
2020,4851,Yes,Yes
2020,4852,Yes,Yes
2020,4853,Yes,Yes
2020,4854,No,No
2020,4855,No,No
2020,4856,No,No
2020,4857,No,No
2020,4858,No,No
2020,4859,No,No
2020,4860,No,No
2020,4861,No,No
2020,4862,Yes,Yes
2020,4863,No,No
2020,4864,No,No
2020,4865,No,No
2020,4866,No,No
2020,4867,No,No
2020,4868,No,No
2020,4869,No,No
2020,4870,No,No
2020,4871,No,No
2020,4872,Yes,Yes
2020,4873,No,No
2020,4874,Yes,Yes
2020,4875,No,No
2020,4876,No,No
2020,4877,No,No
2020,4878,No,No
2020,4879,No,No
2020,4880,Yes,Yes
2020,4881,No,No
2020,4882,No,No
2020,4883,No,No
2020,4884,No,No
2020,4885,Yes,Yes
2020,4886,No,No
2020,4887,No,No
2020,4888,No,No
2020,4889,Yes,Yes
2020,4890,Yes,Yes
2020,4891,No,No
2020,4892,No,No
2020,4893,No,No
2020,4894,No,No
2020,4895,No,No
2020,4896,No,No
2020,4897,No,No
2020,4898,No,No
2020,4899,Yes,Yes
2020,4900,No,No
2020,4901,No,No
2020,4902,No,No
2020,4903,Yes,Yes
2020,4904,No,No
2020,4905,No,No
2020,4906,No,No
2020,4907,No,No
2020,4908,No,No
2020,4909,No,No
2020,4910,No,No
2020,4911,Yes,Yes
2020,4912,No,No
2020,4913,No,No
2020,4914,Yes,Yes
2020,4915,No,No
2020,4916,No,No
2020,4917,No,No
2020,4918,No,No
2020,4919,No,No
2020,4920,Yes,Yes
2020,4921,Yes,Yes
2020,4922,No,No
2020,4923,No,No
2020,4924,No,No
2020,4925,No,No
2020,4926,No,No
2020,4927,No,No
2020,4928,No,No
2020,4929,No,No
2020,4930,No,No
2020,4931,No,No
2020,4932,No,No
2020,4933,No,No
2020,4934,No,No
2020,4935,No,No
2020,4936,No,No
2020,4937,No,No
2020,4938,No,No
2020,4939,Yes,Yes
2020,4940,No,No
2020,4941,Yes,Yes
2020,4942,Yes,Yes
2020,4943,No,No
2020,4944,Yes,Yes
2020,4945,No,No
2020,4946,No,No
2020,4947,No,No
2020,4948,No,No
2020,4949,No,No
2020,4950,No,No
2020,4951,No,No
2020,4952,No,No
2020,4953,No,No
2020,4954,No,No
2020,4955,No,No
2020,4956,No,No
2020,4957,Yes,Yes
2020,4958,No,No
2020,4959,Yes,Yes
2020,4960,No,No
2020,4961,No,No
2020,4962,No,No
2020,4963,No,No
2020,4964,No,No
2020,4965,No,No
2020,4966,No,No
2020,4967,No,No
2020,4968,No,No
2020,4969,No,No
2020,4970,No,No
2020,4971,Yes,Yes
2020,4972,No,No
2020,4973,No,No
2020,4974,No,No
2020,4975,No,No
2020,4976,No,No
2020,4977,No,No
2020,4978,Yes,Yes
2020,4979,Yes,Yes
2020,4980,No,No
2020,4981,No,No
2020,4982,No,No
2020,4983,No,No
2020,4984,No,No
2020,4985,No,No
2020,4986,No,No
2020,4987,Yes,Yes
2020,4988,No,No
2020,4989,Yes,Yes
2020,4990,No,No
2020,4991,No,No
2020,4992,No,No
2020,4993,No,No
2020,4994,No,No
2020,4995,No,No
2020,4996,No,No
2020,4997,No,No
2020,4998,No,No
2020,4999,Yes,Yes
2020,5000,Yes,Yes
2020,5001,Yes,Yes
2020,5002,No,No
2020,5003,No,No
2020,5004,No,No
2020,5005,No,No
2020,5006,No,No
2020,5007,No,No
2020,5008,No,No
2020,5009,No,No
2020,5010,Yes,Yes
2020,5011,Yes,Yes
2020,5012,No,No
2020,5013,No,No
2020,5014,No,No
2020,5015,Yes,Yes
2020,5016,No,No
2020,5017,No,No
2020,5018,No,No
2020,5019,No,No
2020,5020,No,No
2020,5021,Yes,Yes
2020,5022,No,No
2020,5023,No,No
2020,5024,No,No
2020,5025,No,No
2020,5026,Yes,Yes
2020,5027,No,No
2020,5028,No,No
2020,5029,No,No
2020,5030,No,No
2020,5031,No,No
2020,5032,Yes,Yes
2020,5033,No,No
2020,5034,No,No
2020,5035,No,No
2020,5036,No,No
2020,5037,No,No
2020,5038,No,No
2020,5039,No,No
2020,5040,Yes,Yes
2020,5041,No,No
2020,5042,No,No
2020,5043,No,No
2020,5044,No,No
2020,5045,No,No
2020,5046,No,No
2020,5047,No,No
2020,5048,No,No
2020,5049,No,No
2020,5050,Yes,Yes
2020,5051,Yes,Yes
2020,5052,No,No
2020,5053,Yes,Yes
2020,5054,No,No
2020,5055,No,No
2020,5056,No,No
2020,5057,No,No
2020,5058,Yes,Yes
2020,5059,No,No
2020,5060,No,No
2020,5061,No,No
2020,5062,No,No
2020,5063,No,No
2020,5064,No,No
2020,5065,Yes,Yes
2020,5066,No,No
2020,5067,No,No
2020,5068,No,No
2020,5069,No,No
2020,5070,No,No
2020,5071,Yes,Yes
2020,5072,No,No
2020,5073,No,No
2020,5074,No,No
2020,5075,No,No
2020,5076,No,No
2020,5077,No,No
2020,5078,No,No
2020,5079,No,No
2020,5080,No,No
2020,5081,No,No
2020,5082,No,No
2020,5083,No,No
2020,5084,No,No
2020,5085,No,No
2020,5086,Yes,Yes
2020,5087,No,No
2020,5088,No,No
2020,5089,No,No
2020,5090,No,No
2020,5091,No,No
2020,5092,No,No
2020,5093,No,No
2020,5094,No,No
2020,5095,No,No
2020,5096,No,No
2020,5097,Yes,Yes
2020,5098,Yes,Yes
2020,5099,No,No
2020,5100,No,No
2020,5101,No,No
2020,5102,No,No
2020,5103,No,No
2020,5104,No,No
2020,5105,No,No
2020,5106,No,No
2020,5107,No,No
2020,5108,No,No
2020,5109,Yes,Yes
2020,5110,No,No
2020,5111,No,No
2020,5112,No,No
2020,5113,Yes,Yes
2020,5114,No,No
2020,5115,No,No
2020,5116,No,No
2020,5117,No,No
2020,5118,No,No
2020,5119,No,No
2020,5120,No,No
2020,5121,Yes,Yes
2020,5122,Yes,Yes
2020,5123,No,No
2020,5124,No,No
2020,5125,No,No
2020,5126,No,No
2020,5127,No,No
2020,5128,No,No
2020,5129,No,No
2020,5130,No,No
2020,5131,No,No
2020,5132,Yes,Yes
2020,5133,No,No
2020,5134,No,No
2020,5135,Yes,Yes
2020,5136,No,No
2020,5137,No,No
2020,5138,Yes,Yes
2020,5139,No,No
2020,5140,No,No
2020,5141,No,No
2020,5142,No,No
2020,5143,No,No
2020,5144,No,No
2020,5145,No,No
2020,5146,No,No
2020,5147,No,No
2020,5148,No,No
2020,5149,No,No
2020,5150,No,No
2020,5151,Yes,Yes
2020,5152,No,No
2020,5153,No,No
2020,5154,Yes,Yes
2020,5155,No,No
2020,5156,No,No
2020,5157,Yes,Yes
2020,5158,No,No
2020,5159,No,No
2020,5160,No,No
2020,5161,No,No
2020,5162,No,No
2020,5163,No,No
2020,5164,No,No
2020,5165,Yes,Yes
2020,5166,No,No
2020,5167,Yes,Yes
2020,5168,Yes,Yes
2020,5169,No,No
2020,5170,No,No
2020,5171,No,No
2020,5172,No,No
2020,5173,No,No
2020,5174,Yes,Yes
2020,5175,Yes,Yes
2020,5176,Yes,Yes
2020,5177,No,No
2020,5178,Yes,Yes
2020,5179,Yes,Yes
2020,5180,No,No
2020,5181,No,No
2020,5182,No,No
2020,5183,No,No
2020,5184,No,No
2020,5185,No,No
2020,5186,Yes,Yes
2020,5187,Yes,Yes
2020,5188,No,No
2020,5189,No,No
2020,5190,No,No
2020,5191,Yes,Yes
2020,5192,No,No
2020,5193,No,No
2020,5194,No,No
2020,5195,Yes,Yes
2020,5196,No,No
2020,5197,No,No
2020,5198,No,No
2020,5199,Yes,Yes
2020,5200,No,No
2020,5201,Yes,Yes
2020,5202,No,No
2020,5203,No,No
2020,5204,No,No
2020,5205,No,No
2020,5206,No,No
2020,5207,No,No
2020,5208,No,No
2020,5209,No,No
2020,5210,No,No
2020,5211,No,No
2020,5212,No,No
2020,5213,No,No
2020,5214,No,No
2020,5215,No,No
2020,5216,No,No
2020,5217,Yes,Yes
2020,5218,No,No
2020,5219,No,No
2020,5220,No,No
2020,5221,No,No
2020,5222,No,No
2020,5223,No,No
2020,5224,No,No
2020,5225,No,No
2020,5226,No,No
2020,5227,No,No
2020,5228,No,No
2020,5229,No,No
2020,5230,No,No
2020,5231,No,No
2020,5232,No,No
2020,5233,No,No
2020,5234,Yes,Yes
2020,5235,No,No
2020,5236,Yes,Yes
2020,5237,No,No
2020,5238,No,No
2020,5239,Yes,Yes
2020,5240,No,No
2020,5241,No,No
2020,5242,No,No
2020,5243,No,No
2020,5244,No,No
2020,5245,No,No
2020,5246,No,No
2020,5247,No,No
2020,5248,No,No
2020,5249,No,No
2020,5250,No,No
2020,5251,Yes,Yes
2020,5252,No,No
2020,5253,Yes,Yes
2020,5254,No,No
2020,5255,No,No
2020,5256,No,No
2020,5257,No,No
2020,5258,No,No
